year,value,indicator_id,country,unit,indicador_nombre,country_name,codigo_indicador
2021,26300.274261175,NY.GDP.PCAP.PP.KD,ARG,,PIB per cápita (PPA),Argentina,NY.GDP.PCAP.PP.KD
2022,27627.9634764636,NY.GDP.PCAP.PP.KD,ARG,,PIB per cápita (PPA),Argentina,NY.GDP.PCAP.PP.KD
2023,27104.9799978169,NY.GDP.PCAP.PP.KD,ARG,,PIB per cápita (PPA),Argentina,NY.GDP.PCAP.PP.KD
2024,26547.0503429365,NY.GDP.PCAP.PP.KD,ARG,,PIB per cápita (PPA),Argentina,NY.GDP.PCAP.PP.KD
1991,5.44,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
1992,6.36,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
1993,10.1,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
1994,11.76,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
1995,18.8,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
1996,17.11,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
1997,14.82,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
1998,12.65,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
1999,14.05,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2000,15.0,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2001,17.32,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2002,19.59,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2003,15.36,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2004,13.522,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2005,11.506,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2006,10.078,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2007,8.47,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2008,7.837,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2009,8.645,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2010,7.714,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2011,7.18,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2012,7.217,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2013,7.1,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2014,7.268,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2015,7.579,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2016,8.085,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2017,8.347,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2018,9.22,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2019,9.843,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2020,11.461,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2021,8.736,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2022,6.805,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2023,6.139,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
2024,7.876,SL.UEM.TOTL.ZS,ARG,,Tasa Desempleo,Argentina,SL.UEM.TOTL.ZS
1960,20386045.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1961,20726276.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1962,21072538.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1963,21421705.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1964,21769453.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1965,22112629.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1966,22453893.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1967,22799059.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1968,23150583.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1969,23508711.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1970,23878327.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1971,24257208.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1972,24644328.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1973,25046005.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1974,25461351.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1975,25874107.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1976,26282283.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1977,26701805.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1978,27132158.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1979,27568895.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1980,28011596.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1981,28463959.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1982,28924262.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1983,29391332.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1984,29863093.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1985,30336441.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1986,30811980.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1987,31291762.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1988,31780532.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1989,32270948.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1990,32755901.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1991,33230294.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1992,33693527.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1993,34152717.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1994,34613491.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1995,35070020.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1996,35513793.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1997,35947791.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1998,36372860.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1999,36794682.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2000,37213984.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2001,37624825.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2002,38029349.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2003,38424282.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2004,38815916.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2005,39216789.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2006,39622115.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2007,40016763.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2008,40424148.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2009,40854831.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2010,41288694.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2011,41730660.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2012,42161721.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2013,42582455.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2014,43024071.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2015,43477012.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2016,43900313.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2017,44288894.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2018,44654882.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2019,44973465.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2020,45191965.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2021,45312281.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2022,45407904.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2023,45538401.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
2024,45696159.0,SP.POP.TOTL,ARG,,Población Total,Argentina,SP.POP.TOTL
1961,5.42784287621933,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1962,-0.852021521903339,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1963,-5.30819682539126,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1964,10.1302976615431,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1965,10.5694333376394,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1966,-0.659726170629824,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1967,3.19199662339177,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1968,4.82250077932424,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1969,9.67952601078326,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1970,3.04564331917115,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1971,5.65813108184925,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1972,1.62841651825939,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1973,2.81175403849035,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1974,5.5338043957736,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1975,-0.0284121037110907,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1976,-2.01825151683394,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1977,6.93414775653342,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1978,-4.50612480201359,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1979,10.2227634638681,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1980,1.51878394990179,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1981,-5.18978914135593,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1982,-0.735659159103619,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1983,4.34909327926756,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1984,1.57073870182023,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1985,-5.18902435343904,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1986,6.15337706275693,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1987,2.70486882770558,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1988,-1.08993334133791,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1989,-7.15694965597953,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1990,-2.46721377810472,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1991,9.13311056738961,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1992,7.93729155643076,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1993,8.20697907221228,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1994,5.83620070368526,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1995,-2.84520961057079,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1996,5.52668982715234,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1997,8.1110467707457,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1998,3.85017885156228,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1999,-3.38545704063269,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2000,-0.78899893905691,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2001,-4.40883968258557,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2002,-10.8944848285903,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2003,8.83704079576924,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2004,9.02957330068152,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2005,8.85165992013437,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2006,8.04715150043027,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2007,9.00765087504757,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2008,4.05723310346406,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2009,-5.91852507634947,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2010,10.1253981561002,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2011,6.00395169280579,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2012,-1.0264204544321,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2013,2.40532378079436,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2014,-2.51261532081394,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2015,2.73115982828944,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2016,-2.08032784377811,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2017,2.81850297775918,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2018,-2.61739646282038,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2019,-2.00086100285785,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2020,-9.9004848136464,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2021,10.4418119882506,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2022,5.26987967384072,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2023,-1.61100162090189,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
2024,-1.71910514722377,NY.GDP.MKTP.KD.ZG,ARG,,Crecimiento PIB anual (%),Argentina,NY.GDP.MKTP.KD.ZG
1990,10.3254404487432,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
1991,11.2055409345172,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
1992,11.8011099217048,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
1993,14.2818561185834,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
1994,14.9007924176507,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
1995,15.5112306915719,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
1996,15.1655476442657,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
1997,15.0142218610321,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
1998,15.0988005449104,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
1999,16.7436856974566,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2000,16.8328883767368,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2001,16.9923529034125,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2002,19.6771706443151,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2003,19.8373029880995,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2004,16.8763416365527,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2014,24.5697808575806,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2015,25.0083932347048,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2016,26.1799164832469,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2017,24.2825320419979,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2018,22.6709430512171,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2019,22.0364845686943,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2020,25.8405452538391,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2021,22.8967903877811,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2022,21.9068187207194,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
2023,21.1189070510753,GC.XPN.TOTL.GD.ZS,ARG,,Gasto público (% PIB),Argentina,GC.XPN.TOTL.GD.ZS
1960,7.60404910825644,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1961,5.9949469947787,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1962,4.69184275899831,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1963,7.89045420262462,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1964,5.56371560478508,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1965,6.22587443766796,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1966,6.65291738359955,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1967,7.4955962262493,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1968,6.48445346277515,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1969,6.3987133165299,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1970,5.601566676004,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1971,6.00723288128889,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1972,7.19776583908352,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1973,7.61266772119213,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1974,6.9025707976099,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1975,5.82405179865594,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1976,9.17538829640174,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1977,9.61589241271337,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1978,8.60838993811478,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1979,6.5109154667574,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1980,5.06197268111518,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1981,6.92104948030999,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1982,9.09049307859513,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1983,9.15152068682072,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1984,7.5898953117888,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1985,11.7360980207352,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1986,8.16197754429543,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1987,7.87320581340031,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1988,9.53161297293404,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1989,13.0584089085641,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1990,10.3595365925264,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1991,7.67504334832217,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1992,6.5981874720374,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
1993,6.90935153370832,NE.EXP.GNFS.ZS,ARG,,Exportaciones (% PIB),Argentina,NE.EXP.GNFS.ZS
